Season,Team1,Q1,Q2,Q3,Q4,OT,2OT,3OT,Final,Team2,Q1,Q2,Q3,Q4,OT,2OT,3OT,Final,Date
2012,PHI,22,27,16,11,0,0,0,76,SAS,29,23,24,17,0,0,0,93,20120325
2012,BOS,33,19,30,20,0,0,0,102,CHA,15,35,25,20,0,0,0,95,20120326
2012,DEN,25,29,27,27,0,0,0,108,CHI,27,25,16,23,0,0,0,91,20120326
2012,SAC,29,22,21,27,7,0,0,106,HOU,17,25,29,28,14,0,0,113,20120326
2012,MIA,24,22,19,25,0,0,0,90,IND,24,25,29,27,0,0,0,105,20120326
2012,NOH,20,18,17,30,0,0,0,85,LAC,27,22,25,23,0,0,0,97,20120326
2012,UTA,15,34,23,33,0,0,0,105,NJN,17,15,33,19,0,0,0,84,20120326
2012,MIL,26,26,12,16,0,0,0,80,NYK,30,17,21,21,0,0,0,89,20120326
2012,ORL,28,33,32,24,0,0,0,117,TOR,26,23,24,28,0,0,0,101,20120326
2012,DET,16,14,23,26,0,0,0,79,WAS,14,21,27,15,0,0,0,77,20120326
2012,HOU,30,19,12,20,0,0,0,81,DAL,19,27,23,21,0,0,0,90,20120327
2012,LAL,25,30,24,25,0,0,0,104,GSW,16,32,24,29,0,0,0,101,20120327
2012,MIN,22,19,26,19,0,0,0,86,MEM,24,20,24,25,0,0,0,93,20120327
2012,ATL,23,23,33,22,0,0,0,101,MIL,31,24,23,30,0,0,0,108,20120327
2012,CLE,21,22,25,17,0,0,0,85,PHI,29,28,25,21,0,0,0,103,20120327
2012,SAS,29,33,22,23,0,0,0,107,PHO,28,29,26,17,0,0,0,100,20120327
2012,OKC,32,33,19,25,0,0,0,109,POR,18,29,28,20,0,0,0,95,20120327
2012,CHI,21,33,22,22,0,0,0,98,ATL,23,19,18,17,0,0,0,77,20120328
2012,UTA,21,14,26,21,0,0,0,82,BOS,18,28,20,28,0,0,0,94,20120328
2012,MIN,24,21,23,20,0,0,0,88,CHA,21,26,18,18,0,0,0,83,20120328
2012,DET,21,28,19,19,0,0,0,87,CLE,23,21,17,14,0,0,0,75,20120328
2012,NOH,27,30,24,21,0,0,0,102,GSW,24,16,25,22,0,0,0,87,20120328
2012,PHO,27,14,23,22,0,0,0,86,LAC,24,19,31,29,0,0,0,103,20120328
2012,IND,22,21,24,17,0,0,0,84,NJN,25,24,20,31,0,0,0,100,20120328
2012,ORL,29,12,18,27,0,0,0,86,NYK,25,32,33,18,0,0,0,108,20120328
2012,SAS,27,26,28,36,0,0,0,117,SAC,22,27,29,34,0,0,0,112,20120328
2012,DEN,22,31,32,11,0,0,0,96,TOR,27,28,30,20,0,0,0,105,20120328
2012,WAS,26,23,20,20,0,0,0,89,IND,30,22,20,21,0,0,0,93,20120329
2012,OKC,18,26,34,24,0,0,0,102,LAL,30,19,19,25,0,0,0,93,20120329
2012,DAL,29,24,19,13,0,0,0,85,MIA,24,36,20,26,0,0,0,106,20120329
2012,NOH,27,27,16,23,0,0,0,93,POR,28,23,25,23,0,0,0,99,20120329
2012,NYK,20,20,29,21,0,0,0,90,ATL,28,24,22,26,0,0,0,100,20120330
2012,DEN,23,29,22,25,0,0,0,99,CHA,28,23,15,22,0,0,0,88,20120330
2012,DET,25,10,26,10,0,0,0,71,CHI,28,16,21,18,0,0,0,83,20120330
2012,MIL,35,36,28,22,0,0,0,121,CLE,26,18,30,10,0,0,0,84,20120330
2012,NJN,22,20,28,32,0,0,0,102,GSW,26,25,33,16,0,0,0,100,20120330
2012,MEM,19,29,21,20,0,0,0,89,HOU,30,19,25,24,0,0,0,98,20120330
2012,POR,18,25,27,27,0,0,0,97,LAC,23,23,27,25,0,0,0,98,20120330
2012,BOS,31,25,23,21,0,0,0,100,MIN,20,25,22,12,0,0,0,79,20120330
2012,DAL,17,29,25,29,0,0,0,100,ORL,27,28,23,20,0,0,0,98,20120330
2012,MIA,31,28,24,30,0,0,0,113,TOR,27,24,32,18,0,0,0,101,20120330
2012,SAC,32,24,24,24,0,0,0,104,UTA,29,30,25,19,0,0,0,103,20120330
2012,PHI,15,21,26,14,0,0,0,76,WAS,23,32,24,18,0,0,0,97,20120330
2012,CHA,17,32,28,20,10,0,0,107,DET,21,27,20,29,13,0,0,110,20120331
2012,UTA,22,23,21,30,0,0,0,96,LAC,38,19,22,26,0,0,0,105,20120331
2012,NOH,14,25,28,18,0,0,0,85,LAL,20,23,18,27,0,0,0,88,20120331
2012,MEM,11,36,31,21,0,0,0,99,MIL,19,32,20,24,0,0,0,95,20120331
2012,CLE,17,21,22,15,0,0,0,75,NYK,25,21,20,25,0,0,0,91,20120331
2012,ATL,23,18,25,24,0,0,0,90,PHI,17,26,19,33,0,0,0,95,20120331
2012,NJN,31,28,32,20,0,0,0,111,SAC,35,21,20,23,0,0,0,99,20120331
2012,IND,18,30,30,25,0,0,0,103,SAS,25,39,26,22,0,0,0,112,20120331
2012,MIA,19,25,12,16,0,0,0,72,BOS,29,20,31,11,0,0,0,91,20120401
2012,IND,27,17,19,30,11,0,0,104,HOU,23,19,31,20,9,0,0,102,20120401
2012,GSW,26,28,22,36,0,0,0,112,LAL,27,30,32,31,0,0,0,120,20120401
2012,CHI,20,19,12,27,0,0,0,78,OKC,27,22,31,12,0,0,0,92,20120401
2012,DEN,27,21,28,28,0,0,0,104,ORL,19,23,32,27,0,0,0,101,20120401
2012,NOH,21,20,17,17,0,0,0,75,PHO,26,24,25,17,0,0,0,92,20120401
2012,MIN,27,23,30,26,0,0,0,106,POR,27,30,31,31,0,0,0,119,20120401
2012,WAS,21,21,19,31,0,0,0,92,TOR,22,24,25,28,0,0,0,99,20120401
2012,HOU,26,14,31,28,0,0,0,99,CHI,22,29,19,23,0,0,0,93,20120402
2012,LAC,25,22,25,22,0,0,0,94,DAL,17,16,21,21,0,0,0,75,20120402
2012,MEM,21,21,26,26,0,0,0,94,OKC,22,22,20,24,0,0,0,88,20120402
2012,UTA,22,32,29,19,0,0,0,102,POR,35,22,21,19,0,0,0,97,20120402
2012,MIN,30,28,28,22,0,0,0,108,SAC,33,32,22,29,0,0,0,116,20120402
2012,MIL,28,27,28,29,0,0,0,112,WAS,19,28,22,29,0,0,0,98,20120402
2012,SAS,32,28,30,35,0,0,0,125,CLE,18,23,22,27,0,0,0,90,20120403
2012,ORL,25,22,27,21,0,0,0,95,DET,27,23,24,28,0,0,0,102,20120403
2012,NYK,31,28,28,17,0,0,0,104,IND,31,20,21,40,0,0,0,112,20120403
2012,NJN,23,22,21,21,0,0,0,87,LAL,32,26,20,13,0,0,0,91,20120403
2012,GSW,24,26,29,15,0,0,0,94,MEM,20,30,20,28,0,0,0,98,20120403
2012,PHI,27,27,16,23,0,0,0,93,MIA,29,22,25,23,0,0,0,99,20120403
2012,PHO,29,30,20,30,0,0,0,109,SAC,18,33,27,22,0,0,0,100,20120403
2012,CHA,22,24,18,23,0,0,0,87,TOR,24,29,18,21,0,0,0,92,20120403
2012,CHA,25,19,26,23,0,0,0,93,ATL,27,34,28,31,0,0,0,120,20120404
2012,SAS,27,32,9,19,0,0,0,87,BOS,20,28,16,22,0,0,0,86,20120404
2012,MEM,23,28,17,17,0,0,0,85,DAL,20,27,19,29,0,0,0,95,20120404
2012,LAL,34,29,29,21,0,0,0,113,LAC,29,26,26,27,0,0,0,108,20120404
2012,OKC,23,26,24,20,0,0,0,93,MIA,21,29,30,18,0,0,0,98,20120404
2012,CLE,14,25,29,30,0,0,0,98,MIL,29,24,26,28,0,0,0,107,20120404
2012,GSW,21,18,38,20,0,0,0,97,MIN,26,25,20,23,0,0,0,94,20120404
2012,DEN,18,28,21,25,0,0,0,92,NOH,20,25,30,19,0,0,0,94,20120404
2012,TOR,29,26,24,20,0,0,0,99,PHI,31,25,15,7,0,0,0,78,20120404
2012,NJN,17,27,20,24,0,0,0,88,POR,21,25,30,25,0,0,0,101,20120404
2012,PHO,31,27,25,24,0,0,0,107,UTA,31,25,24,25,0,0,0,105,20120404
2012,IND,37,15,34,23,0,0,0,109,WAS,28,23,23,22,0,0,0,96,20120404
2012,BOS,22,27,17,20,0,0,0,86,CHI,18,20,29,26,0,0,0,93,20120405
2012,WAS,21,19,24,30,0,0,0,94,DET,28,23,25,23,0,0,0,99,20120405
2012,NYK,23,33,20,20,0,0,0,96,ORL,21,23,17,19,0,0,0,80,20120405
2012,LAC,27,21,19,26,0,0,0,93,SAC,23,19,20,23,0,0,0,85,20120405
2012,DET,20,23,25,28,0,0,0,96,ATL,24,28,26,23,0,0,0,101,20120406
2012,POR,17,27,30,17,8,0,0,99,DAL,27,29,10,25,6,0,0,97,20120406
2012,PHO,29,23,23,24,0,0,0,99,DEN,21,31,26,27,0,0,0,105,20120406
2012,OKC,20,21,20,37,0,0,0,98,IND,32,24,19,28,0,0,0,103,20120406
2012,HOU,29,21,34,28,0,0,0,112,LAL,24,35,22,26,0,0,0,107,20120406
2012,MEM,25,23,25,24,0,0,0,97,MIA,12,20,29,21,0,0,0,82,20120406
2012,CHA,30,22,16,22,0,0,0,90,MIL,28,25,19,23,0,0,0,95,20120406
2012,WAS,19,24,23,32,0,0,0,98,NJN,33,24,26,27,0,0,0,110,20120406
2012,NOH,24,21,28,30,0,0,0,103,SAS,34,38,27,29,0,0,0,128,20120406
2012,CLE,20,19,12,33,0,0,0,84,TOR,22,20,21,17,0,0,0,80,20120406
2012,GSW,27,28,25,18,0,0,0,98,UTA,28,27,23,26,0,0,0,104,20120406
2012,ATL,19,29,38,30,0,0,0,116,CHA,23,13,32,28,0,0,0,96,20120407
2012,DEN,27,22,26,22,0,0,0,97,GSW,26,30,29,27,0,0,0,112,20120407
2012,BOS,24,19,16,27,0,0,0,86,IND,19,14,18,21,0,0,0,72,20120407
2012,SAC,22,29,23,20,0,0,0,94,LAC,29,27,26,27,0,0,0,109,20120407
2012,DAL,10,29,28,22,0,0,0,89,MEM,29,21,22,22,0,0,0,94,20120407
2012,POR,31,32,20,11,0,0,0,94,MIL,33,21,32,30,0,0,0,116,20120407
2012,MIN,21,20,26,23,0,0,0,90,NOH,20,26,33,20,0,0,0,99,20120407
2012,ORL,24,13,25,26,0,0,0,88,PHI,19,26,16,21,0,0,0,82,20120407
2012,LAL,32,25,26,22,0,0,0,105,PHO,24,38,37,26,0,0,0,125,20120407
2012,PHI,22,14,27,16,0,0,0,79,BOS,25,25,34,19,0,0,0,103,20120408
2012,DET,21,19,14,21,0,0,0,75,MIA,19,31,19,29,0,0,0,98,20120408
2012,CLE,30,18,23,38,8,0,0,117,NJN,26,30,20,33,13,0,0,122,20120408
2012,CHI,19,26,30,16,8,0,0,99,NYK,31,22,19,19,9,0,0,100,20120408
2012,TOR,20,23,12,20,0,0,0,75,OKC,25,25,20,21,0,0,0,91,20120408
2012,HOU,32,26,15,31,0,0,0,104,SAC,21,22,20,24,0,0,0,87,20120408
2012,UTA,19,21,36,28,0,0,0,104,SAS,31,26,28,29,0,0,0,114,20120408
2012,WAS,31,29,25,28,0,0,0,113,CHA,20,20,18,27,0,0,0,85,20120409
2012,GSW,13,25,20,26,0,0,0,84,DEN,37,28,25,33,0,0,0,123,20120409
2012,TOR,16,21,25,36,0,0,0,98,IND,21,30,26,26,0,0,0,103,20120409
2012,LAC,18,23,19,25,0,0,0,85,MEM,24,28,19,23,0,0,0,94,20120409
2012,OKC,35,26,26,22,0,0,0,109,MIL,18,29,21,21,0,0,0,89,20120409
2012,PHO,21,32,30,31,0,0,0,114,MIN,18,27,23,22,0,0,0,90,20120409
2012,LAL,21,23,21,28,0,0,0,93,NOH,19,24,29,19,0,0,0,91,20120409
2012,DET,22,21,28,18,0,0,0,89,ORL,29,35,30,25,0,0,0,119,20120409
2012,HOU,24,25,22,23,0,0,0,94,POR,17,23,25,24,0,0,0,89,20120409
2012,SAS,19,25,24,16,0,0,0,84,UTA,23,24,17,27,0,0,0,91,20120409
2012,NYK,25,10,27,24,0,0,0,86,CHI,22,25,25,26,0,0,0,98,20120410
2012,CHA,22,23,26,19,0,0,0,90,CLE,30,19,23,31,0,0,0,103,20120410
2012,SAC,27,23,27,23,0,0,0,100,DAL,25,32,26,27,0,0,0,110,20120410
2012,BOS,33,32,24,26,0,0,0,115,MIA,22,35,24,26,0,0,0,107,20120410
2012,PHI,20,32,32,23,0,0,0,107,NJN,20,23,25,20,0,0,0,88,20120410
2012,ORL,29,12,20,24,0,0,0,85,WAS,18,23,19,33,0,0,0,93,20120410
2012,ATL,25,23,20,16,2,0,0,86,BOS,26,14,27,17,4,0,0,88,20120411
2012,IND,28,18,27,21,10,0,0,104,CLE,25,21,20,28,4,0,0,98,20120411
2012,MIN,24,23,33,27,0,0,0,107,DEN,37,31,21,24,0,0,0,113,20120411
2012,UTA,30,26,24,23,0,0,0,103,HOU,26,20,21,24,0,0,0,91,20120411
2012,PHO,26,27,19,21,0,0,0,93,MEM,32,27,21,24,0,0,0,104,20120411
2012,NYK,36,26,22,27,0,0,0,111,MIL,27,35,26,19,0,0,0,107,20120411
2012,SAC,29,20,21,26,0,0,0,96,NOH,20,30,29,26,0,0,0,105,20120411
2012,LAC,21,27,28,24,0,0,0,100,OKC,24,31,25,18,0,0,0,98,20120411
2012,GSW,25,30,20,35,0,0,0,110,POR,30,32,23,33,0,0,0,118,20120411
2012,LAL,24,24,27,23,0,0,0,98,SAS,21,22,16,25,0,0,0,84,20120411
2012,PHI,20,22,21,30,0,0,0,93,TOR,20,17,20,18,0,0,0,75,20120411
2012,DET,22,30,40,17,0,0,0,109,CHA,18,22,22,23,0,0,0,85,20120412
2012,MIA,22,19,21,22,2,0,0,86,CHI,19,17,24,24,12,0,0,96,20120412
2012,DAL,27,36,26,23,0,0,0,112,GSW,20,29,30,24,0,0,0,103,20120412
2012,LAC,21,26,26,22,0,0,0,95,MIN,26,22,20,14,0,0,0,82,20120412
2012,MEM,21,28,25,23,0,0,0,97,SAS,27,18,37,25,0,0,0,107,20120412
2012,MIL,30,22,33,28,0,0,0,113,DET,25,22,26,24,0,0,0,97,20120413
2012,PHO,21,30,30,31,0,0,0,112,HOU,28,27,14,36,0,0,0,105,20120413
2012,CLE,19,24,13,27,0,0,0,83,IND,16,25,34,27,0,0,0,102,20120413
2012,DEN,19,29,23,26,0,0,0,97,LAL,30,24,25,24,0,0,0,103,20120413
2012,CHA,19,20,20,23,0,0,0,82,MIA,33,25,23,24,0,0,0,105,20120413
2012,UTA,28,19,23,15,0,0,0,85,NOH,24,23,26,23,0,0,0,96,20120413
2012,WAS,13,20,14,18,0,0,0,65,NYK,26,28,25,24,0,0,0,103,20120413
2012,SAC,21,18,24,26,0,0,0,89,OKC,23,35,28,29,0,0,0,115,20120413
2012,ATL,36,26,27,20,0,0,0,109,ORL,23,19,22,17,0,0,0,81,20120413
2012,NJN,24,17,22,32,0,0,0,95,PHI,18,26,22,23,0,0,0,89,20120413
2012,DAL,30,26,25,16,0,0,0,97,POR,16,25,20,33,0,0,0,94,20120413
2012,BOS,20,16,11,32,0,0,0,79,TOR,13,17,27,27,0,0,0,84,20120413
2012,GSW,23,35,24,22,0,0,0,104,LAC,35,24,27,26,0,0,0,112,20120414
2012,UTA,30,21,25,22,0,0,0,98,MEM,28,22,20,33,0,0,0,103,20120414
2012,IND,27,32,21,25,0,0,0,105,MIL,27,21,30,21,0,0,0,99,20120414
2012,OKC,34,25,27,29,0,0,0,115,MIN,31,27,22,30,0,0,0,110,20120414
2012,BOS,22,26,26,20,0,0,0,94,NJN,28,20,13,21,0,0,0,82,20120414
2012,PHO,13,25,27,26,0,0,0,91,SAS,35,27,22,21,0,0,0,105,20120414
2012,CLE,22,28,23,25,0,0,0,98,WAS,22,21,28,18,0,0,0,89,20120414
2012,TOR,25,28,20,29,0,0,0,102,ATL,23,16,25,22,0,0,0,86,20120415
2012,BOS,34,18,21,21,0,0,0,94,CHA,23,26,18,15,0,0,0,82,20120415
2012,ORL,23,20,31,26,0,0,0,100,CLE,15,15,30,24,0,0,0,84,20120415
2012,HOU,27,22,19,18,0,0,0,86,DEN,22,21,37,21,0,0,0,101,20120415
2012,CHI,26,23,15,22,14,0,0,100,DET,19,22,25,20,8,0,0,94,20120415
2012,DAL,27,27,21,23,10,0,0,108,LAL,22,26,28,22,14,0,0,112,20120415
2012,MEM,16,21,19,19,0,0,0,75,NOH,15,18,29,26,0,0,0,88,20120415
2012,MIA,29,17,25,22,0,0,0,93,NYK,22,22,24,17,0,0,0,85,20120415
2012,POR,28,26,27,22,0,0,0,103,SAC,22,24,33,25,0,0,0,104,20120415
2012,NOH,14,21,12,28,0,0,0,75,CHA,15,24,8,20,0,0,0,67,20120416
2012,WAS,19,24,14,30,0,0,0,87,CHI,23,17,23,21,0,0,0,84,20120416
2012,SAS,39,31,26,24,0,0,0,120,GSW,24,25,23,27,0,0,0,99,20120416
2012,DEN,21,23,31,30,0,0,0,105,HOU,32,19,23,28,0,0,0,102,20120416
2012,MIN,13,17,33,25,0,0,0,88,IND,32,32,29,18,0,0,0,111,20120416
2012,OKC,27,25,14,11,0,0,0,77,LAC,21,22,23,26,0,0,0,92,20120416
2012,MIA,29,23,18,31,0,0,0,101,NJN,34,21,24,19,0,0,0,98,20120416
2012,PHI,27,28,24,21,0,0,0,100,ORL,21,40,29,23,0,0,0,113,20120416
2012,POR,24,29,27,27,0,0,0,107,PHO,35,31,31,28,0,0,0,125,20120416
2012,ATL,30,24,25,30,0,0,0,109,TOR,32,19,17,19,0,0,0,87,20120416
2012,DAL,18,24,20,27,16,6,10,121,UTA,22,21,28,18,16,6,12,123,20120416
2012,CLE,16,22,12,27,0,0,0,77,DET,27,34,39,16,0,0,0,116,20120417
2012,SAS,27,36,28,21,0,0,0,112,LAL,28,19,23,21,0,0,0,91,20120417
2012,MEM,32,23,22,14,0,0,0,91,MIN,22,34,13,15,0,0,0,84,20120417
2012,BOS,26,27,31,26,0,0,0,110,NYK,32,40,24,22,0,0,0,118,20120417
2012,IND,23,24,23,32,0,0,0,102,PHI,21,21,28,27,0,0,0,97,20120417
2012,DET,20,22,19,23,0,0,0,84,ATL,39,33,24,20,0,0,0,116,20120418
2012,ORL,22,29,19,28,0,0,0,98,BOS,33,22,24,23,0,0,0,102,20120418
2012,CHI,34,18,25,23,0,0,0,100,CHA,20,17,22,9,0,0,0,68,20120418
2012,PHI,28,25,31,19,0,0,0,103,CLE,22,27,17,21,0,0,0,87,20120418
2012,HOU,27,28,29,26,0,0,0,110,DAL,27,28,23,39,0,0,0,117,20120418
2012,LAC,22,25,29,28,0,0,0,104,DEN,34,19,23,22,0,0,0,98,20120418
2012,LAL,32,24,28,15,0,0,0,99,GSW,26,22,19,20,0,0,0,87,20120418
2012,NOH,21,27,12,31,0,0,0,91,MEM,23,24,37,19,0,0,0,103,20120418
2012,TOR,24,25,11,12,0,0,0,72,MIA,25,26,23,22,0,0,0,96,20120418
2012,NYK,38,26,14,26,0,0,0,104,NJN,22,25,24,24,0,0,0,95,20120418
2012,OKC,29,23,30,27,0,0,0,109,PHO,25,20,32,20,0,0,0,97,20120418
2012,UTA,26,31,24,31,0,0,0,112,POR,23,16,21,31,0,0,0,91,20120418
2012,SAS,29,29,39,30,0,0,0,127,SAC,28,29,29,16,0,0,0,102,20120418
2012,MIL,31,31,19,31,0,0,0,112,WAS,28,32,28,33,0,0,0,121,20120418
2012,MIN,24,25,19,23,0,0,0,91,DET,16,15,17,32,0,0,0,80,20120419
2012,MIL,29,21,28,31,0,0,0,109,IND,34,22,33,29,0,0,0,118,20120419
2012,CHI,23,17,21,11,0,0,0,72,MIA,27,15,24,17,0,0,0,83,20120419
2012,HOU,29,22,13,23,12,0,0,99,NOH,22,21,26,18,18,0,0,105,20120419
2012,LAC,29,16,26,19,0,0,0,90,PHO,27,19,23,24,0,0,0,93,20120419
2012,BOS,27,22,22,21,0,0,0,92,ATL,34,24,16,23,0,0,0,97,20120420
2012,MEM,17,20,20,28,0,0,0,85,CHA,21,18,26,15,0,0,0,80,20120420
2012,NYK,20,14,22,34,0,0,0,90,CLE,25,20,27,26,0,0,0,98,20120420
2012,GSW,22,27,21,24,0,0,0,94,DAL,27,23,26,28,0,0,0,104,20120420
2012,OKC,32,25,24,22,0,0,0,103,SAC,25,24,21,22,0,0,0,92,20120420
2012,LAL,25,27,21,24,0,0,0,97,SAS,32,24,35,30,0,0,0,121,20120420
2012,DAL,8,30,18,27,0,0,0,83,CHI,21,23,22,27,0,0,0,93,20120421
2012,GSW,21,34,16,25,0,0,0,96,HOU,31,27,19,22,0,0,0,99,20120421
2012,PHI,34,19,28,17,11,0,0,109,IND,23,31,20,24,8,0,0,106,20120421
2012,POR,27,18,22,22,0,0,0,89,MEM,24,30,25,14,0,0,0,93,20120421
2012,WAS,23,22,18,23,0,0,0,86,MIA,15,22,25,22,0,0,0,84,20120421
2012,NJN,23,19,27,26,0,0,0,95,MIL,24,29,20,33,0,0,0,106,20120421
2012,DEN,30,30,33,25,0,0,0,118,PHO,34,24,22,27,0,0,0,107,20120421
2012,ORL,36,19,28,18,6,0,0,107,UTA,23,32,26,20,16,0,0,117,20120421
2012,NYK,31,29,34,19,0,0,0,113,ATL,31,34,28,19,0,0,0,112,20120422
2012,SAC,31,28,28,27,0,0,0,114,CHA,19,25,23,21,0,0,0,88,20120422
2012,ORL,19,25,18,12,0,0,0,74,DEN,24,20,29,28,0,0,0,101,20120422
2012,TOR,15,19,16,23,0,0,0,73,DET,14,15,24,23,0,0,0,76,20120422
2012,NOH,27,25,32,14,0,0,0,98,LAC,32,25,17,33,0,0,0,107,20120422
2012,OKC,26,26,25,14,6,9,0,106,LAL,20,27,14,30,6,17,0,114,20120422
2012,HOU,27,17,25,19,0,0,0,88,MIA,22,23,21,31,0,0,0,97,20120422
2012,GSW,17,22,30,24,0,0,0,93,MIN,32,23,20,13,0,0,0,88,20120422
2012,CLE,22,22,26,28,0,0,0,98,SAS,29,23,29,33,0,0,0,114,20120422
2012,DET,26,26,23,22,0,0,0,97,IND,26,28,22,27,0,0,0,103,20120423
2012,CLE,32,20,26,23,0,0,0,101,MEM,26,29,22,32,0,0,0,109,20120423
2012,TOR,25,23,19,19,0,0,0,86,MIL,17,26,19,30,0,0,0,92,20120423
2012,PHI,31,22,23,29,0,0,0,105,NJN,18,25,25,19,0,0,0,87,20120423
2012,POR,18,23,24,24,0,0,0,89,SAS,31,32,28,33,0,0,0,124,20120423
2012,CHA,22,17,23,11,0,0,0,73,WAS,31,32,20,18,0,0,0,101,20120423
2012,LAC,28,22,22,30,0,0,0,102,ATL,23,29,33,24,0,0,0,109,20120424
2012,MIA,17,17,16,16,0,0,0,66,BOS,10,18,22,28,0,0,0,78,20120424
2012,NOH,21,22,18,22,0,0,0,83,GSW,22,21,21,17,0,0,0,81,20120424
2012,SAC,40,19,27,24,0,0,0,110,OKC,35,22,25,36,0,0,0,118,20120424
2012,PHO,19,23,26,20,0,0,0,88,UTA,25,24,24,27,0,0,0,100,20120424
2012,WAS,21,28,28,19,0,0,0,96,CLE,27,18,18,22,0,0,0,85,20120425
2012,CHI,32,17,18,25,0,0,0,92,IND,24,12,23,28,0,0,0,87,20120425
2012,PHI,24,21,26,19,0,0,0,90,MIL,29,21,13,22,0,0,0,85,20120425
2012,LAC,19,20,27,27,0,0,0,93,NYK,24,24,26,25,0,0,0,99,20120425
2012,DEN,36,28,16,26,0,0,0,106,OKC,30,28,24,19,0,0,0,101,20120425
2012,CHA,24,23,26,22,0,0,0,95,ORL,37,20,26,19,0,0,0,102,20120425
2012,SAS,26,32,24,28,0,0,0,110,PHO,29,24,29,24,0,0,0,106,20120425
2012,DAL,21,23,28,17,0,0,0,89,ATL,38,22,26,20,0,0,0,106,20120426
2012,MIL,18,24,19,13,0,0,0,74,BOS,21,39,18,9,0,0,0,87,20120426
2012,NYK,23,23,30,28,0,0,0,104,CHA,20,24,19,21,0,0,0,84,20120426
2012,CLE,25,20,17,13,0,0,0,75,CHI,26,32,22,27,0,0,0,107,20120426
2012,PHI,15,28,23,20,0,0,0,86,DET,26,39,21,22,0,0,0,108,20120426
2012,SAS,27,26,31,23,0,0,0,107,GSW,29,25,28,19,0,0,0,101,20120426
2012,NOH,20,22,29,6,0,0,0,77,HOU,12,21,30,21,0,0,0,84,20120426
2012,ORL,9,21,24,22,0,0,0,76,MEM,27,27,13,21,0,0,0,88,20120426
2012,DEN,29,32,32,38,0,0,0,131,MIN,25,17,27,33,0,0,0,102,20120426
2012,LAL,24,19,31,22,0,0,0,96,SAC,35,21,34,23,0,0,0,113,20120426
2012,NJN,15,12,16,24,0,0,0,67,TOR,26,28,19,25,0,0,0,98,20120426
2012,POR,16,24,35,19,0,0,0,94,UTA,23,24,31,18,0,0,0,96,20120426
2012,MIA,18,14,18,20,0,0,0,70,WAS,28,29,23,24,0,0,0,104,20120426
2012,PHI,24,18,24,25,0,0,0,91,CHI,28,25,26,24,0,0,0,103,20120428
2012,ORL,21,30,13,17,0,0,0,81,IND,22,22,19,14,0,0,0,77,20120428
2012,NYK,18,13,16,20,0,0,0,67,MIA,24,30,27,19,0,0,0,100,20120428
2012,DAL,26,25,22,25,0,0,0,98,OKC,22,26,21,30,0,0,0,99,20120428
2012,BOS,18,17,18,21,0,0,0,74,ATL,31,18,16,18,0,0,0,83,20120429
2012,DEN,14,26,24,24,0,0,0,88,LAL,27,23,27,26,0,0,0,103,20120429
2012,LAC,16,23,25,35,0,0,0,99,MEM,34,24,27,13,0,0,0,98,20120429
2012,UTA,22,25,23,21,0,0,0,91,SAS,28,26,31,21,0,0,0,106,20120429
2012,ORL,21,23,13,21,0,0,0,78,IND,24,18,30,21,0,0,0,93,20120430
2012,NYK,24,23,22,25,0,0,0,94,MIA,27,26,25,26,0,0,0,104,20120430
2012,DAL,24,26,27,22,0,0,0,99,OKC,32,25,22,23,0,0,0,102,20120430
2012,BOS,24,17,20,26,0,0,0,87,ATL,24,20,22,14,0,0,0,80,20120501
2012,PHI,25,22,36,26,0,0,0,109,CHI,28,27,14,23,0,0,0,92,20120501
2012,DEN,25,23,26,26,0,0,0,100,LAL,32,23,26,23,0,0,0,104,20120501
2012,LAC,26,21,22,29,0,0,0,98,MEM,23,28,24,30,0,0,0,105,20120502
2012,IND,23,21,32,21,0,0,0,97,ORL,14,24,17,19,0,0,0,74,20120502
2012,UTA,17,11,25,30,0,0,0,83,SAS,28,25,34,27,0,0,0,114,20120502
2012,OKC,32,18,25,20,0,0,0,95,DAL,26,15,16,22,0,0,0,79,20120503
2012,MIA,19,17,22,29,0,0,0,87,NYK,19,21,16,14,0,0,0,70,20120503
2012,ATL,19,19,20,22,4,0,0,84,BOS,17,23,20,20,10,0,0,90,20120504
2012,LAL,14,25,26,19,0,0,0,84,DEN,30,25,17,27,0,0,0,99,20120504
2012,CHI,20,19,21,14,0,0,0,74,PHI,19,21,11,28,0,0,0,79,20120504
2012,OKC,26,21,21,35,0,0,0,103,DAL,24,23,34,16,0,0,0,97,20120505
2012,MEM,22,24,25,15,0,0,0,86,LAC,23,27,14,23,0,0,0,87,20120505
2012,IND,22,24,27,16,12,0,0,101,ORL,19,25,17,28,10,0,0,99,20120505
2012,SAS,30,22,23,27,0,0,0,102,UTA,28,22,18,22,0,0,0,90,20120505
2012,ATL,19,22,22,16,0,0,0,79,BOS,32,32,26,11,0,0,0,101,20120506
2012,LAL,26,19,25,22,0,0,0,92,DEN,28,23,20,17,0,0,0,88,20120506
2012,MIA,18,26,17,26,0,0,0,87,NYK,20,18,26,25,0,0,0,89,20120506
2012,CHI,15,27,21,19,0,0,0,82,PHI,24,20,20,25,0,0,0,89,20120506
2012,MEM,26,19,19,23,10,0,0,97,LAC,32,19,18,18,14,0,0,101,20120507
2012,SAS,22,28,18,19,0,0,0,87,UTA,19,23,16,23,0,0,0,81,20120507
